"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-5.06262059164718,-5.66683438138277,6.03445049291588,3.91418695671579,5.87750660051792,4.71776953702179,7.03724366401406
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-5.17717649614682,-6.19151362943013,4.95369744440084,2.83343390820075,5.78375747860559,4.6246914758034,6.94282348140779
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-5.41792813774552,-6.40967072250705,5.91722515228022,3.79696161608013,5.58673354433163,4.42887055921875,6.74459652944451
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-5.28519799448322,-6.48259653465454,5.83338586803273,3.71312233183264,5.69535591902711,4.53686447102211,6.85384736703211
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-5.31726105010933,-5.90548111419813,5.48595543395401,3.36569189775392,5.66911647441791,4.51078467579106,6.82744827304477
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-4.93699196716235,-6.18701421420357,6.16951744989809,4.049253913698,5.98031730489803,4.81977137072451,7.14086323907155
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-5.25237046063024,-6.34941286419522,5.92806376729722,3.80780023109713,5.72222098972518,4.56356091902049,6.88088106042987
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-4.73628752764466,-6.31983118168429,6.12537266794902,4.00510913174893,6.14456780818613,4.98257167444486,7.30656394192741
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-6.07969545192884,-7.22607864424823,4.96586415431783,2.84560061811774,5.04516299075825,3.88915396886654,6.20117201264995
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-5.41887435987703,-6.14022403884783,5.8475646081218,3.72730107192171,5.58595918447344,4.4281003724826,6.74381799646429
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.90946514150568,-7.19536837789635,4.08868638069481,1.96842284449472,5.18447437933085,4.02819241656092,6.34075634210079
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-6.81662070545642,-7.79539727395507,4.33473428437725,2.21447074817716,4.44208543019958,3.28562584559275,5.59854501480641
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-6.87276936756278,-7.63698262849912,4.01570261870077,1.89543908250068,4.39613504648069,3.23953245714108,5.55273763582029
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-6.87261957829683,-7.42452693862319,4.02900985096483,1.90874631476474,4.39625762953056,3.2396554421362,5.55285981692492
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-7.06590643968826,-7.87798399085135,3.39237247479844,1.27210893859834,4.23807745006461,3.08086564911141,5.3952892510178
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-7.43893562528045,-7.86484932166929,3.84759114100255,1.72732760480245,3.93280153478387,2.77389947252044,5.09170359704729
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-7.33873262318342,-7.65400831367605,3.84548153594143,1.72521799974134,4.01480467116175,2.85642301909994,5.17318632322357
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-7.23638142661482,-8.00214636366365,3.82401840146096,1.70375486526086,4.09856582556836,2.94066544125937,5.25646620987734
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-7.51869524505637,-7.81299376583179,3.65132431032959,1.5310607741295,3.86752865032877,2.70817757047629,5.02687973018124
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-7.19867886581489,-7.73022110058241,3.34083200430147,1.22056846810138,4.1294204723391,2.9716845460599,5.28715639861831
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-7.44335065390905,-7.73085213814572,3.71629530556503,1.59603176936494,3.92918840756046,2.77026229595835,5.08811451916257
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-6.47240615756112,-7.69002230114679,4.63725856091854,2.51699502471845,4.72378030883184,3.56786120946876,5.87969940819493
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-7.27020977224745,-7.55530685041179,3.51175321933271,1.39148968313262,4.07088172047873,2.9128278991414,5.22893554181606
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-7.02720056164016,-7.73333628864566,3.72552657404032,1.60526303784023,4.26975318162733,3.11267802677459,5.42682833648007
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-7.13712548040931,-7.73395663614568,3.74189785785682,1.62163432165673,4.17979391976383,3.02231163938881,5.33727620013885
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-7.47759307797512,-8.3780307483863,5.61975324881221,3.49948971261212,3.90116543308031,2.74204959108655,5.06028127507407
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-6.61966940060235,-7.62117842124164,3.69644375476861,1.57618021856852,4.60326448046508,3.44718493193143,5.75934402899873
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-6.6851243700489,-7.61023185614757,4.43864101113566,2.31837747493557,4.54969809349258,3.39351324286007,5.70588294412508
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-5.87831371005587,-6.31468296945779,4.80344728262227,2.68318374642218,5.20996777801237,4.05362056143229,6.36631499459246
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-4.75957325191738,-6.41672108433614,5.98428028095816,3.86401674475806,6.12551146872293,4.9636935316038,7.28732940584206
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-5.81536908303097,-6.62553294732594,4.35540494071757,2.23514140451748,5.26147977591819,4.10498626228904,6.41797328954733
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-7.23908765708455,-8.54499975900336,3.88415610860909,1.763892572409,4.09635112758891,2.93843867305605,5.25426358212177
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-6.93050035393826,-7.45043380127848,4.00656452024886,1.88630098404877,4.348889735962,3.19212408745851,5.50565538446549
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-6.94782736679728,-7.78148359404151,4.2005864736865,2.08032293748641,4.33470982748856,3.17789207052148,5.49152758445564
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-6.98275363563272,-7.51013434301523,3.81886221842324,1.69859868222314,4.30612721492661,3.14919997667336,5.46305445317987
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-6.96373835493873,-7.96834545049894,4.1546641852174,2.03440064901731,4.3216887512417,3.16482185598572,5.47855564649768
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-6.69175944295623,-7.67960521811115,4.05152727565217,1.93126373945207,4.54426814850979,3.38807145632282,5.70046484069676
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.46704149278206,-6.44767315839928,5.71368490502222,3.59342136882213,5.54654064524926,4.38888851634036,6.70419277415816
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-4.57431722689126,-5.57368259819803,5.58632001198581,3.46605647578572,6.27711945218765,5.1138117670745,7.44042713730081
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-5.58536119090653,-6.81710805054336,5.4404973877952,3.32023385159511,5.44971134733964,4.29251902809983,6.60690366657945
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-6.31757504689928,-7.38387620876249,3.82452895895416,1.70426542275407,4.85048945344259,3.69462484171604,6.00635406516913
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-6.64310904957325,-7.47362588233336,4.00875085894896,1.88848732274886,4.5840821736381,3.42796731946724,5.74019702780895
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-7.17743453683375,-7.68368490936205,4.30366694300695,2.18340340680686,4.14680619502444,2.98915989299845,5.30445249705043
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-7.37277374043097,-7.96034417199547,3.98876992549385,1.86850638929375,3.98694644015383,2.82839345468568,5.14549942562198
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-7.34097431528248,-8.15938404472786,4.18289229602208,2.06262875982199,4.01297013747445,2.85457737560629,5.1713628993426
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-7.40386063686108,-7.80055914418837,4.09322867568557,1.97296513948548,3.96150585499995,2.80279149506198,5.12022021493792
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-7.44271514127769,-7.95699118359516,3.63234687836706,1.51208334216697,3.9297084920678,2.77078584802006,5.08863113611554
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-7.38438511888638,-7.65571066316923,3.85919056273826,1.73892702653817,3.97744403572394,2.81883132300623,5.13605674844166
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-6.79873012841534,-7.69234741896001,4.78502458685419,2.6647610506541,4.45672654272391,3.30030929398483,5.613143791463
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-5.96746421994261,-6.94192655026973,4.46036654198234,2.34010300578224,5.13700967029698,3.98083658580459,6.29318275478938
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-5.85895136998696,-6.52263642903931,5.33060164789679,3.2103381116967,5.22581333732734,4.06942317630521,6.38220349834947
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-6.59807838518302,-7.67383868850547,4.75017997170557,2.62991643550548,4.62093392095004,3.46488452056471,5.77698332133538
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-6.4645479999897,-7.6314075778607,4.47105927198778,2.35079573578768,4.73021118967895,3.57429767600772,5.88612470335018
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-6.29412540413245,-7.36771570792366,4.45608550434531,2.33582196814522,4.8696799388929,3.71381337022591,6.02554650755989
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-4.99911542236705,-5.90566701241161,5.36052416147999,3.2402606252799,5.92947732942021,4.76934091088332,7.0896137479571
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-7.25274050775995,-7.52471424469402,3.8122572096531,1.69199367345301,4.08517804342524,2.92720415245435,5.24315193439614
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-7.23047602881585,-8.09193539452,3.7989071789371,1.67864364273701,4.10339862629229,2.94552445746849,5.26127279511609
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-6.0825592916587,-6.14224522514145,6.25898553567445,4.13872199947435,5.04281931007985,3.88681367008079,6.1988249500789
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-7.01677163864377,-8.143257791759,3.72035759625337,1.60009406005328,4.2782878999177,3.12124831567605,5.43532748415935
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-7.21531341344177,-8.11262659609205,3.49755332143856,1.37728978523847,4.11580725667606,2.95799962226993,5.27361489108218
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-8.05001030968362,-7.97660502658365,3.48721156422976,1.36694802802967,3.43271631145229,2.26959034912792,4.59584227377665
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-7.3333846483402,-7.61523992686884,3.47752173188203,1.35725819568194,4.0191812936305,2.86082604760559,5.17753653965542
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-6.818653886318,-7.51031759279703,3.52836999310485,1.40810645690476,4.44042153586524,3.28395704120765,5.59688603052283
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-7.68199332893768,-8.09231866911565,3.48330220724679,1.3630386710467,3.7338903883753,2.57352398524647,4.89425679150413
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-7.39478322746248,-7.67367302655221,3.64651304598612,1.52624950978603,3.96893453503241,2.81026778102458,5.12760128904025
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-7.05595413363011,-7.53960103389796,3.52876565995794,1.40850212375785,4.24622211932482,3.08904615020818,5.40339808844145
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-6.9283528433828,-8.04663483820679,3.76291879234098,1.64265525614088,4.35064719429425,3.19388790222546,5.50740648636305
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-6.55807456258991,-7.46856210525902,3.80187072402062,1.68160718782053,4.65367185146198,3.49767229493225,5.80967140799171
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-6.86637856819246,-8.15008305349877,3.51337189402488,1.39310835782479,4.40136508531546,3.24477954785989,5.55795062277103
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-7.36951764075871,-7.81082097404498,3.4820222061718,1.36175866997171,3.98961113462302,2.83107478066396,5.14814748858208
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-6.95295455985967,-7.8425305988175,3.51271160277656,1.39244806657646,4.33051388621802,3.17368042950046,5.48734734293559
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-7.06562996847263,-7.73530146114442,3.82295649409586,1.70269295789577,4.23830370582866,3.08109290678027,5.39551450487706
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-6.96449856422993,-7.71067348470362,3.89090061185946,1.77063707565937,4.32106661872194,3.16419734482228,5.4779358926216
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-7.14975954226702,-7.96704288737957,3.53920071598355,1.41893717978346,4.16945458186135,3.01192174234311,5.32698742137959
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-6.56023298726613,-7.75611147855442,4.06139446242766,1.94113092622757,4.65190546134011,3.49590341486934,5.80790750781089
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-6.53508477666785,-7.78626610325012,4.22799806047476,2.10773452427467,4.67248600384076,3.5165115567062,5.82846045097533
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-6.40476793756282,-7.58146243862802,4.60205333695679,2.4817898007567,4.77913340267935,3.6232525081275,5.93501429723119
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-6.58688244738462,-7.47352998584751,4.35861874842223,2.23835521222214,4.63009634118643,3.47406167800375,5.78613100436912
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-6.92073187016024,-7.73207617286914,3.70067424898615,1.58041071278606,4.35688397057264,3.20014705450376,5.51362088664152
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-6.82130937630272,-7.7560228963826,3.56939463765591,1.44913110145582,4.43824836237932,3.28177742446078,5.59471930029785
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-6.97498230351639,-7.77387828815184,3.68295750719836,1.56269397099827,4.31248704042123,3.155584676494,5.46938940434846
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-7.14944082566707,-7.9463942991932,3.89511855776525,1.77485502156516,4.16971540998291,3.01218385545317,5.32724696451266
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-7.17413851832107,-7.91060299728632,4.33356353899297,2.21330000279288,4.14950355787728,2.99187096428293,5.30713615147164
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-6.90558018328745,-8.02960627412688,3.73790028643933,1.61763675023924,4.36928365739821,3.21259038757703,5.52597692721938
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-6.99944836952811,-7.7953686591661,3.80738297526941,1.68711943906932,4.29246474462368,3.13548307548463,5.44944641376272
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-7.10174297895852,-7.60479080712192,3.49124426062824,1.37098072442815,4.20874989943648,3.05140508126057,5.36609471761239
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-6.27545483598166,-6.83918118550872,5.96656066088216,3.84629712468207,4.8849593727849,3.7290893255342,6.0408294200356
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-6.99984526646667,-8.15248926784111,3.18913714866631,1.06887361246621,4.29213993605407,3.13515695636807,5.44912291574008
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-6.04250523683451,-6.96742321955193,5.05206527655438,2.93180174035429,5.07559834914552,3.91954177324416,6.23165492504687
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-5.67045675647008,-6.1595866343601,4.3881785426988,2.26791500649871,5.38007168463468,4.22316793888729,6.53697543038208
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-4.51566935368176,-5.92408843460169,5.69049916280762,3.57023562660753,6.32511511543549,5.16130151249741,7.48892871837357
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-6.97344893468913,-7.63322449893459,4.83843490900688,2.71817137280679,4.31374190355334,3.15684441285436,5.47063939425233
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-7.1499671721098,-7.88287456001115,4.00024424432295,1.87998070812286,4.16928466381541,3.01175098691797,5.32681834071285
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-6.58528634685547,-7.67573377016509,4.50634357193947,2.38608003573938,4.6314025420649,3.47536992998933,5.78743515414048
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-7.40361840135861,-7.92167537789753,4.45968373165507,2.33942019545498,3.96170409328153,2.80299100892144,5.12041717764161
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-7.38551853642333,-7.89062127140679,4.02200863555513,1.90174509935504,3.97651648075144,2.81789790287038,5.13513505863249
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-7.65633272044007,-7.96172025898241,4.14158013180992,2.02131659560983,3.75489026197321,2.59469194045446,4.91508858349197
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-7.47792228576777,-7.96703051511081,4.26991420942266,2.14965067322257,3.90089601928081,2.74177832564748,5.06001371291413
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-7.66251194117377,-7.93267017977472,4.18736970240168,2.06710616620158,3.74983337275901,2.58959486687523,4.9100718786428
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-7.14460863161109,-7.78870541177285,4.42172654933793,2.30146301313784,4.17366993290023,3.01615780008912,5.33118206571134
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-6.14928488523597,-7.44962275416365,5.78047361548363,3.66021007928354,4.98821308236709,3.83227490212625,6.14415126260794
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-5.28093374111049,-6.63164894764737,6.26100767235882,4.14074413615873,5.69884565629601,4.54033259980688,6.85735871278514
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-5.39708610026092,-6.59885026482897,6.24877572409038,4.12851218789029,5.60379004370266,4.44583403581739,6.76174605158793
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-4.13191385252503,-5.30040795029621,6.96157671647111,4.84131318027102,6.63916912617908,5.47163998610996,7.80669826624819
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-4.10750123289333,-5.20247478304117,6.78054530448359,4.6602817682835,6.65914768305965,5.49135849304307,7.82693687307624
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-3.83070415852061,-4.84206421833844,6.69352457014482,4.57326103394473,6.88567012014998,5.71473544826441,8.05660479203555
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-3.77780632266856,-5.07230210255057,6.67844134822108,4.55817781202099,6.92896012500703,5.75738327098661,8.10053697902745
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-3.34252560187168,-4.69000502426662,6.87327686902467,4.75301333282458,7.28518083260227,6.10782338790921,8.46253827729534
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-3.92455368752601,-5.78947468576423,6.51552973048622,4.39526619428613,6.8088664758981,5.63903877720795,7.97869417458826
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-4.44441382890886,-5.86232824877601,6.43412030437549,4.3138567681754,6.3834285031918,5.21897808166445,7.54787892471914
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-3.90828594693774,-5.52636140566257,6.56010994555828,4.43984640935819,6.82217950766464,5.65216289764879,7.99219611768049
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-4.71165366526695,-6.02918842907222,6.35528128531401,4.23501774911392,6.16472742350502,5.00253993903155,7.3269149079785
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-5.2093558423322,-6.77732719664777,6.12387085168324,4.00360731548315,5.75742286528497,4.59853393567326,6.91631179489667
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-4.77312657760777,-6.42791394898814,6.24413065923032,4.12386712303023,6.11441983282676,4.9527044134651,7.27613525218842
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-5.18631849362114,-6.61311521956299,6.17191818563667,4.05165464943658,5.77627594162603,4.61726075463868,6.93529112861337
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-4.74744840653748,-6.33300657342252,6.64334968985845,4.52308615365836,6.13543407910825,4.97352368059058,7.29734447762592
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-4.80983698859479,-7.05219971714951,6.11827971794745,3.99801618174736,6.08437713175337,4.92293495195681,7.24581931154993
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-4.85264293156211,-6.81989001665638,5.92413877639672,3.80387524019663,6.04934602983554,4.88821426586414,7.21047779380694
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-4.64834160491241,-6.6509920557166,5.86843963758598,3.74817610138589,6.21654011784517,5.05384746502208,7.37923277066826
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-4.4850640729888,-6.19538259841625,5.91340999347493,3.79314645727484,6.35016156069187,5.1860774090365,7.51424571234724
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-4.78196476470353,-6.60591441694281,5.86156613748746,3.74130260128737,6.10718692516353,4.94553788210044,7.26883596822661
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-4.52333640631896,-5.67107059035421,6.19821243429438,4.07794889809429,6.31884062914399,5.15509410056696,7.48258715772103
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-4.35608687813969,-5.86040646058492,5.87983719635024,3.75957366015015,6.45571263478651,5.29043916362295,7.62098610595007
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-4.73459049784016,-6.36365291869681,5.81042715442224,3.69016361822215,6.14595660656127,4.98394738418844,7.30796582893409
